,Time,Demand,Temperature,Date,Holiday
79,2012-01-02T04:30:00Z,7055.279186,38.75,2012-01-02,True
80,2012-01-02T05:00:00Z,7146.871209999999,39.2,2012-01-02,True
81,2012-01-02T05:30:00Z,7261.476696,39.4,2012-01-02,True
82,2012-01-02T06:00:00Z,7300.065136,39.6,2012-01-02,True
83,2012-01-02T06:30:00Z,7345.248890000001,39.45,2012-01-02,True
84,2012-01-02T07:00:00Z,7276.420115999999,39.3,2012-01-02,True
85,2012-01-02T07:30:00Z,7193.165394,38.85,2012-01-02,True
86,2012-01-02T08:00:00Z,7049.715348000001,38.4,2012-01-02,True
87,2012-01-02T08:30:00Z,6896.406916,37.35,2012-01-02,True
88,2012-01-02T09:00:00Z,6698.276592,36.3,2012-01-02,True
89,2012-01-02T09:30:00Z,6558.238362,35.35,2012-01-02,True
90,2012-01-02T10:00:00Z,6494.117475999999,34.4,2012-01-02,True
91,2012-01-02T10:30:00Z,6289.639912,33.65,2012-01-02,True
92,2012-01-02T11:00:00Z,5951.377222,32.9,2012-01-02,True
93,2012-01-02T11:30:00Z,5579.595596,32.65,2012-01-02,True
94,2012-01-02T12:00:00Z,5291.110508,32.4,2012-01-02,True
95,2012-01-02T12:30:00Z,5045.223022,32.1,2012-01-02,True
96,2012-01-02T13:00:00Z,5066.210046,31.8,2012-01-03,False
97,2012-01-02T13:30:00Z,4850.603026,30.4,2012-01-03,False
98,2012-01-02T14:00:00Z,4552.951902000001,29.0,2012-01-03,False
99,2012-01-02T14:30:00Z,4345.78895,27.7,2012-01-03,False
100,2012-01-02T15:00:00Z,4518.874248,26.4,2012-01-03,False
101,2012-01-02T15:30:00Z,4326.124732,25.85,2012-01-03,False
102,2012-01-02T16:00:00Z,4095.6258,25.3,2012-01-03,False
103,2012-01-02T16:30:00Z,3959.46101,25.2,2012-01-03,False
104,2012-01-02T17:00:00Z,3896.4612119999997,25.1,2012-01-03,False
105,2012-01-02T17:30:00Z,3863.8361299999997,24.45,2012-01-03,False
106,2012-01-02T18:00:00Z,3913.937564,23.8,2012-01-03,False
107,2012-01-02T18:30:00Z,4000.2222460000003,23.7,2012-01-03,False
108,2012-01-02T19:00:00Z,4167.29749,23.6,2012-01-03,False
109,2012-01-02T19:30:00Z,4369.865872,24.15,2012-01-03,False
110,2012-01-02T20:00:00Z,4717.27074,24.7,2012-01-03,False
111,2012-01-02T20:30:00Z,5041.621365999999,25.55,2012-01-03,False
112,2012-01-02T21:00:00Z,5281.011174,26.4,2012-01-03,False
113,2012-01-02T21:30:00Z,5636.488804,26.15,2012-01-03,False
114,2012-01-02T22:00:00Z,5969.5982619999995,25.9,2012-01-03,False
115,2012-01-02T22:30:00Z,6067.696156,26.2,2012-01-03,False
116,2012-01-02T23:00:00Z,6276.9435060000005,26.5,2012-01-03,False
117,2012-01-02T23:30:00Z,6480.466768,26.4,2012-01-03,False
118,2012-01-03T00:00:00Z,6632.24885,26.3,2012-01-03,False
119,2012-01-03T00:30:00Z,6766.72423,26.55,2012-01-03,False
120,2012-01-03T01:00:00Z,6896.623702,26.8,2012-01-03,False
121,2012-01-03T01:30:00Z,7000.039926,26.8,2012-01-03,False
122,2012-01-03T02:00:00Z,7057.821348,26.8,2012-01-03,False
123,2012-01-03T02:30:00Z,7065.0636540000005,28.2,2012-01-03,False
124,2012-01-03T03:00:00Z,7052.804398,29.6,2012-01-03,False
125,2012-01-03T03:30:00Z,7065.234214,28.05,2012-01-03,False
126,2012-01-03T04:00:00Z,7024.425002,26.5,2012-01-03,False
127,2012-01-03T04:30:00Z,6916.377640000001,26.6,2012-01-03,False
128,2012-01-03T05:00:00Z,6862.57045,26.7,2012-01-03,False
129,2012-01-03T05:30:00Z,6836.889562,27.1,2012-01-03,False
130,2012-01-03T06:00:00Z,6730.440842,27.5,2012-01-03,False
131,2012-01-03T06:30:00Z,6595.39653,27.5,2012-01-03,False
132,2012-01-03T07:00:00Z,6314.105592,27.5,2012-01-03,False
133,2012-01-03T07:30:00Z,6138.758068,27.25,2012-01-03,False
134,2012-01-03T08:00:00Z,5902.226836,27.0,2012-01-03,False
135,2012-01-03T08:30:00Z,5714.647036,26.95,2012-01-03,False
136,2012-01-03T09:00:00Z,5571.70647,26.9,2012-01-03,False
137,2012-01-03T09:30:00Z,5519.8515259999995,26.45,2012-01-03,False
138,2012-01-03T10:00:00Z,5496.262416,26.0,2012-01-03,False
139,2012-01-03T10:30:00Z,5361.0603280000005,26.0,2012-01-03,False
140,2012-01-03T11:00:00Z,5121.240736,26.0,2012-01-03,False
141,2012-01-03T11:30:00Z,4861.97937,25.95,2012-01-03,False
142,2012-01-03T12:00:00Z,4665.505604,25.9,2012-01-03,False
143,2012-01-03T12:30:00Z,4530.244054,25.5,2012-01-03,False
144,2012-01-03T13:00:00Z,4627.984918,25.1,2012-01-04,False
145,2012-01-03T13:30:00Z,4477.836132,24.95,2012-01-04,False
146,2012-01-03T14:00:00Z,4239.666714,24.8,2012-01-04,False
147,2012-01-03T14:30:00Z,4097.383494,24.55,2012-01-04,False
148,2012-01-03T15:00:00Z,4301.180492,24.3,2012-01-04,False
149,2012-01-03T15:30:00Z,4145.86091,24.1,2012-01-04,False
150,2012-01-03T16:00:00Z,3960.4439759999996,23.9,2012-01-04,False
151,2012-01-03T16:30:00Z,3841.3006979999996,23.45,2012-01-04,False
152,2012-01-03T17:00:00Z,3826.2752979999996,23.0,2012-01-04,False
153,2012-01-03T17:30:00Z,3815.03216,22.2,2012-01-04,False
154,2012-01-03T18:00:00Z,3849.333684,21.4,2012-01-04,False
155,2012-01-03T18:30:00Z,3935.795124,21.35,2012-01-04,False
156,2012-01-03T19:00:00Z,4124.915516,21.3,2012-01-04,False
157,2012-01-03T19:30:00Z,4327.688324000001,20.65,2012-01-04,False
158,2012-01-03T20:00:00Z,4616.383644,20.0,2012-01-04,False
159,2012-01-03T20:30:00Z,4786.440046,19.35,2012-01-04,False
160,2012-01-03T21:00:00Z,4854.7040560000005,18.7,2012-01-04,False
161,2012-01-03T21:30:00Z,4963.6604640000005,18.85,2012-01-04,False
162,2012-01-03T22:00:00Z,5055.489378,19.0,2012-01-04,False
163,2012-01-03T22:30:00Z,5106.787658,19.45,2012-01-04,False
164,2012-01-03T23:00:00Z,5141.362306,19.9,2012-01-04,False
165,2012-01-03T23:30:00Z,5159.556046,20.55,2012-01-04,False
166,2012-01-04T00:00:00Z,5180.591858,21.2,2012-01-04,False
167,2012-01-04T00:30:00Z,5189.698874000001,21.8,2012-01-04,False
168,2012-01-04T01:00:00Z,5197.312244,22.4,2012-01-04,False
169,2012-01-04T01:30:00Z,5203.675002,22.3,2012-01-04,False
170,2012-01-04T02:00:00Z,5155.38957,22.2,2012-01-04,False
171,2012-01-04T02:30:00Z,5154.86859,22.2,2012-01-04,False
172,2012-01-04T03:00:00Z,5170.255897999999,22.2,2012-01-04,False
173,2012-01-04T03:30:00Z,5165.918724,22.1,2012-01-04,False
174,2012-01-04T04:00:00Z,5164.563428,22.0,2012-01-04,False
175,2012-01-04T04:30:00Z,5167.27171,21.5,2012-01-04,False
176,2012-01-04T05:00:00Z,5191.586616,21.0,2012-01-04,False
177,2012-01-04T05:30:00Z,5214.629556,21.25,2012-01-04,False
178,2012-01-04T06:00:00Z,5188.452174,21.5,2012-01-04,False
179,2012-01-04T06:30:00Z,5097.662706,21.45,2012-01-04,False
180,2012-01-04T07:00:00Z,4941.823665999999,21.4,2012-01-04,False
181,2012-01-04T07:30:00Z,4826.839465999999,20.75,2012-01-04,False
182,2012-01-04T08:00:00Z,4680.562396,20.1,2012-01-04,False
183,2012-01-04T08:30:00Z,4552.329648,19.35,2012-01-04,False
184,2012-01-04T09:00:00Z,4446.6037719999995,18.6,2012-01-04,False
185,2012-01-04T09:30:00Z,4417.471748,18.45,2012-01-04,False
186,2012-01-04T10:00:00Z,4478.3847240000005,18.3,2012-01-04,False
187,2012-01-04T10:30:00Z,4414.568822,17.9,2012-01-04,False
188,2012-01-04T11:00:00Z,4269.923674000001,17.5,2012-01-04,False
189,2012-01-04T11:30:00Z,4085.4922479999996,16.95,2012-01-04,False
190,2012-01-04T12:00:00Z,4004.150438,16.4,2012-01-04,False
191,2012-01-04T12:30:00Z,3927.178344,16.3,2012-01-04,False
192,2012-01-04T13:00:00Z,4092.50741,16.2,2012-01-05,False
193,2012-01-04T13:30:00Z,3996.702786,16.0,2012-01-05,False
194,2012-01-04T14:00:00Z,3775.088782,15.8,2012-01-05,False
195,2012-01-04T14:30:00Z,3642.914964,15.5,2012-01-05,False
196,2012-01-04T15:00:00Z,3850.6404420000003,15.2,2012-01-05,False
197,2012-01-04T15:30:00Z,3739.192658,15.1,2012-01-05,False
198,2012-01-04T16:00:00Z,3584.486962,15.0,2012-01-05,False
199,2012-01-04T16:30:00Z,3499.721568,14.9,2012-01-05,False
200,2012-01-04T17:00:00Z,3465.805722,14.8,2012-01-05,False
201,2012-01-04T17:30:00Z,3455.17625,14.65,2012-01-05,False
202,2012-01-04T18:00:00Z,3520.899298,14.5,2012-01-05,False
203,2012-01-04T18:30:00Z,3609.77474,14.65,2012-01-05,False
204,2012-01-04T19:00:00Z,3743.1665380000004,14.8,2012-01-05,False
205,2012-01-04T19:30:00Z,3919.5776299999998,15.0,2012-01-05,False
206,2012-01-04T20:00:00Z,4157.364956,15.2,2012-01-05,False
207,2012-01-04T20:30:00Z,4373.184036,15.55,2012-01-05,False
208,2012-01-04T21:00:00Z,4425.799964,15.9,2012-01-05,False
209,2012-01-04T21:30:00Z,4542.8448,16.4,2012-01-05,False
210,2012-01-04T22:00:00Z,4656.368096,16.9,2012-01-05,False
211,2012-01-04T22:30:00Z,4721.613625999999,17.4,2012-01-05,False
212,2012-01-04T23:00:00Z,4756.484144,17.9,2012-01-05,False
213,2012-01-04T23:30:00Z,4775.855678,18.75,2012-01-05,False
214,2012-01-05T00:00:00Z,4818.889642,19.6,2012-01-05,False
215,2012-01-05T00:30:00Z,4867.944998,19.3,2012-01-05,False
216,2012-01-05T01:00:00Z,4893.1101960000005,19.0,2012-01-05,False
217,2012-01-05T01:30:00Z,4919.172668,19.35,2012-01-05,False
218,2012-01-05T02:00:00Z,4929.861102000001,19.7,2012-01-05,False
219,2012-01-05T02:30:00Z,4943.022058,20.05,2012-01-05,False
220,2012-01-05T03:00:00Z,4951.878822,20.4,2012-01-05,False
221,2012-01-05T03:30:00Z,4958.713226,20.75,2012-01-05,False
222,2012-01-05T04:00:00Z,4962.013992,21.1,2012-01-05,False
223,2012-01-05T04:30:00Z,4969.927378,21.15,2012-01-05,False
224,2012-01-05T05:00:00Z,5004.736856,21.2,2012-01-05,False
225,2012-01-05T05:30:00Z,5039.2664079999995,20.8,2012-01-05,False
226,2012-01-05T06:00:00Z,5029.525222,20.4,2012-01-05,False
227,2012-01-05T06:30:00Z,5022.073858,20.3,2012-01-05,False
228,2012-01-05T07:00:00Z,4902.884824000001,20.2,2012-01-05,False
229,2012-01-05T07:30:00Z,4793.944556,19.25,2012-01-05,False
230,2012-01-05T08:00:00Z,4659.459928,18.3,2012-01-05,False
231,2012-01-05T08:30:00Z,4554.239415999999,17.9,2012-01-05,False
232,2012-01-05T09:00:00Z,4464.332428,17.5,2012-01-05,False
233,2012-01-05T09:30:00Z,4447.36924,17.45,2012-01-05,False
234,2012-01-05T10:00:00Z,4473.595072,17.4,2012-01-05,False
235,2012-01-05T10:30:00Z,4401.611194,17.2,2012-01-05,False
236,2012-01-05T11:00:00Z,4244.622794,17.0,2012-01-05,False
237,2012-01-05T11:30:00Z,4076.635622,16.75,2012-01-05,False
238,2012-01-05T12:00:00Z,4003.0761740000003,16.5,2012-01-05,False
239,2012-01-05T12:30:00Z,3948.161412,16.45,2012-01-05,False
240,2012-01-05T13:00:00Z,4117.448494,16.4,2012-01-06,False
241,2012-01-05T13:30:00Z,4007.4977240000003,16.5,2012-01-06,False
242,2012-01-05T14:00:00Z,3793.87757,16.6,2012-01-06,False
243,2012-01-05T14:30:00Z,3668.730772,16.35,2012-01-06,False
244,2012-01-05T15:00:00Z,3904.6741920000004,16.1,2012-01-06,False
245,2012-01-05T15:30:00Z,3812.0662,15.95,2012-01-06,False
246,2012-01-05T16:00:00Z,3667.342282,15.8,2012-01-06,False
247,2012-01-05T16:30:00Z,3542.5443479999994,15.45,2012-01-06,False
248,2012-01-05T17:00:00Z,3484.54597,15.1,2012-01-06,False
249,2012-01-05T17:30:00Z,3473.872136,14.75,2012-01-06,False
250,2012-01-05T18:00:00Z,3538.29865,14.4,2012-01-06,False
251,2012-01-05T18:30:00Z,3571.8986560000003,14.3,2012-01-06,False
252,2012-01-05T19:00:00Z,3726.0192460000003,14.2,2012-01-06,False
253,2012-01-05T19:30:00Z,3940.0469420000004,14.75,2012-01-06,False
254,2012-01-05T20:00:00Z,4177.688986,15.3,2012-01-06,False
255,2012-01-05T20:30:00Z,4383.3895299999995,16.2,2012-01-06,False
256,2012-01-05T21:00:00Z,4439.8521,17.1,2012-01-06,False
257,2012-01-05T21:30:00Z,4587.06281,17.5,2012-01-06,False
258,2012-01-05T22:00:00Z,4688.27488,17.9,2012-01-06,False
259,2012-01-05T22:30:00Z,4734.658622,19.0,2012-01-06,False
260,2012-01-05T23:00:00Z,4752.2971880000005,20.1,2012-01-06,False
261,2012-01-05T23:30:00Z,4774.270165999999,20.25,2012-01-06,False
262,2012-01-06T00:00:00Z,4803.550015999999,20.4,2012-01-06,False
263,2012-01-06T00:30:00Z,4829.310162,20.75,2012-01-06,False
264,2012-01-06T01:00:00Z,4868.966308,21.1,2012-01-06,False
265,2012-01-06T01:30:00Z,4879.779728,21.75,2012-01-06,False
266,2012-01-06T02:00:00Z,4886.41556,22.4,2012-01-06,False
267,2012-01-06T02:30:00Z,4907.210852,22.85,2012-01-06,False
268,2012-01-06T03:00:00Z,4922.285006,23.3,2012-01-06,False
269,2012-01-06T03:30:00Z,4926.716028,23.0,2012-01-06,False
270,2012-01-06T04:00:00Z,4934.85411,22.7,2012-01-06,False
271,2012-01-06T04:30:00Z,4965.765304,23.15,2012-01-06,False
272,2012-01-06T05:00:00Z,5012.71116,23.6,2012-01-06,False
273,2012-01-06T05:30:00Z,5035.688934000001,22.85,2012-01-06,False
274,2012-01-06T06:00:00Z,5017.3870560000005,22.1,2012-01-06,False
275,2012-01-06T06:30:00Z,4988.854918,21.3,2012-01-06,False
276,2012-01-06T07:00:00Z,4858.849556,20.5,2012-01-06,False
277,2012-01-06T07:30:00Z,4750.6611299999995,20.35,2012-01-06,False
278,2012-01-06T08:00:00Z,4623.912654,20.2,2012-01-06,False
279,2012-01-06T08:30:00Z,4531.132222,19.8,2012-01-06,False
280,2012-01-06T09:00:00Z,4443.381797999999,19.4,2012-01-06,False
281,2012-01-06T09:30:00Z,4456.918108,18.8,2012-01-06,False
282,2012-01-06T10:00:00Z,4449.948072,18.2,2012-01-06,False
283,2012-01-06T10:30:00Z,4326.829320000001,18.15,2012-01-06,False
284,2012-01-06T11:00:00Z,4175.287147999999,18.1,2012-01-06,False
285,2012-01-06T11:30:00Z,4017.519192,17.75,2012-01-06,False
286,2012-01-06T12:00:00Z,3950.147042,17.4,2012-01-06,False
287,2012-01-06T12:30:00Z,3896.101072,17.25,2012-01-06,False
288,2012-01-06T13:00:00Z,4079.0866140000003,17.1,2012-01-07,False
289,2012-01-06T13:30:00Z,3986.451236,17.2,2012-01-07,False
290,2012-01-06T14:00:00Z,3785.8735880000004,17.3,2012-01-07,False
291,2012-01-06T14:30:00Z,3630.989608,16.75,2012-01-07,False
292,2012-01-06T15:00:00Z,3841.368486,16.2,2012-01-07,False
293,2012-01-06T15:30:00Z,3725.5513520000004,16.2,2012-01-07,False
294,2012-01-06T16:00:00Z,3598.953896,16.2,2012-01-07,False
295,2012-01-06T16:30:00Z,3493.56353,16.1,2012-01-07,False
296,2012-01-06T17:00:00Z,3451.9302439999997,16.0,2012-01-07,False
297,2012-01-06T17:30:00Z,3439.819628,15.6,2012-01-07,False
298,2012-01-06T18:00:00Z,3440.5455799999995,15.2,2012-01-07,False
299,2012-01-06T18:30:00Z,3434.10897,15.25,2012-01-07,False
300,2012-01-06T19:00:00Z,3458.3463659999998,15.3,2012-01-07,False
301,2012-01-06T19:30:00Z,3525.619728,15.55,2012-01-07,False
302,2012-01-06T20:00:00Z,3667.060914,15.8,2012-01-07,False
303,2012-01-06T20:30:00Z,3827.666018,17.95,2012-01-07,False
304,2012-01-06T21:00:00Z,3919.12875,20.1,2012-01-07,False
305,2012-01-06T21:30:00Z,4082.7873280000003,21.65,2012-01-07,False
306,2012-01-06T22:00:00Z,4237.514376,23.2,2012-01-07,False
307,2012-01-06T22:30:00Z,4322.305884,24.05,2012-01-07,False
308,2012-01-06T23:00:00Z,4429.296904,24.9,2012-01-07,False
309,2012-01-06T23:30:00Z,4500.563164,25.75,2012-01-07,False
310,2012-01-07T00:00:00Z,4561.299334,26.6,2012-01-07,False
311,2012-01-07T00:30:00Z,4591.495024,26.8,2012-01-07,False
312,2012-01-07T01:00:00Z,4596.065968,27.0,2012-01-07,False
313,2012-01-07T01:30:00Z,4617.5561,27.55,2012-01-07,False
314,2012-01-07T02:00:00Z,4661.32121,28.1,2012-01-07,False
315,2012-01-07T02:30:00Z,4675.566234000001,28.55,2012-01-07,False
316,2012-01-07T03:00:00Z,4682.358706,29.0,2012-01-07,False
317,2012-01-07T03:30:00Z,4721.723138,29.0,2012-01-07,False
318,2012-01-07T04:00:00Z,4764.634124,29.0,2012-01-07,False
319,2012-01-07T04:30:00Z,4788.090416,28.85,2012-01-07,False
320,2012-01-07T05:00:00Z,4815.80409,28.7,2012-01-07,False
321,2012-01-07T05:30:00Z,4864.602215999999,28.4,2012-01-07,False
322,2012-01-07T06:00:00Z,4845.936224,28.1,2012-01-07,False
323,2012-01-07T06:30:00Z,4834.166818,27.9,2012-01-07,False
324,2012-01-07T07:00:00Z,4773.972256,27.7,2012-01-07,False
325,2012-01-07T07:30:00Z,4698.623186,27.4,2012-01-07,False
326,2012-01-07T08:00:00Z,4585.460620000001,27.1,2012-01-07,False
327,2012-01-07T08:30:00Z,4490.74271,26.95,2012-01-07,False
328,2012-01-07T09:00:00Z,4390.321916,26.8,2012-01-07,False
329,2012-01-07T09:30:00Z,4423.098236,25.55,2012-01-07,False
330,2012-01-07T10:00:00Z,4432.820734000001,24.3,2012-01-07,False
331,2012-01-07T10:30:00Z,4352.21056,23.35,2012-01-07,False
332,2012-01-07T11:00:00Z,4245.589862,22.4,2012-01-07,False
333,2012-01-07T11:30:00Z,4142.156188,23.1,2012-01-07,False
334,2012-01-07T12:00:00Z,4070.875086,23.8,2012-01-07,False
335,2012-01-07T12:30:00Z,4021.279808,23.1,2012-01-07,False
336,2012-01-07T13:00:00Z,4158.36348,22.4,2012-01-08,False
337,2012-01-07T13:30:00Z,4057.8755020000003,22.0,2012-01-08,False
338,2012-01-07T14:00:00Z,3847.944814,21.6,2012-01-08,False
339,2012-01-07T14:30:00Z,3678.146058,21.5,2012-01-08,False
340,2012-01-07T15:00:00Z,3866.218622,21.4,2012-01-08,False
341,2012-01-07T15:30:00Z,3717.7216719999997,21.1,2012-01-08,False
342,2012-01-07T16:00:00Z,3572.492736,20.8,2012-01-08,False
343,2012-01-07T16:30:00Z,3484.82832,20.25,2012-01-08,False
344,2012-01-07T17:00:00Z,3393.202342,19.7,2012-01-08,False
345,2012-01-07T17:30:00Z,3347.344632,20.05,2012-01-08,False
346,2012-01-07T18:00:00Z,3362.4779280000002,20.4,2012-01-08,False
347,2012-01-07T18:30:00Z,3359.717928,20.35,2012-01-08,False
348,2012-01-07T19:00:00Z,3418.53205,20.3,2012-01-08,False
349,2012-01-07T19:30:00Z,3451.643822,20.5,2012-01-08,False
350,2012-01-07T20:00:00Z,3572.6270240000003,20.7,2012-01-08,False
351,2012-01-07T20:30:00Z,3684.934106,21.1,2012-01-08,False
352,2012-01-07T21:00:00Z,3728.6348380000004,21.5,2012-01-08,False
353,2012-01-07T21:30:00Z,3867.6338539999997,21.75,2012-01-08,False
354,2012-01-07T22:00:00Z,3977.7305920000003,22.0,2012-01-08,False
355,2012-01-07T22:30:00Z,4087.153056,21.1,2012-01-08,False
356,2012-01-07T23:00:00Z,4181.761574,20.2,2012-01-08,False
357,2012-01-07T23:30:00Z,4228.5145840000005,20.95,2012-01-08,False
358,2012-01-08T00:00:00Z,4266.949568,21.7,2012-01-08,False
359,2012-01-08T00:30:00Z,4310.31618,23.3,2012-01-08,False
360,2012-01-08T01:00:00Z,4350.296632,24.9,2012-01-08,False
361,2012-01-08T01:30:00Z,4373.490065999999,25.6,2012-01-08,False
362,2012-01-08T02:00:00Z,4388.624322,26.3,2012-01-08,False
363,2012-01-08T02:30:00Z,4386.456332,26.55,2012-01-08,False
364,2012-01-08T03:00:00Z,4375.8725859999995,26.8,2012-01-08,False
365,2012-01-08T03:30:00Z,4397.394658,27.3,2012-01-08,False
366,2012-01-08T04:00:00Z,4419.915442,27.8,2012-01-08,False
367,2012-01-08T04:30:00Z,4456.945997999999,26.35,2012-01-08,False
368,2012-01-08T05:00:00Z,4450.2845560000005,24.9,2012-01-08,False
369,2012-01-08T05:30:00Z,4448.779039999999,24.6,2012-01-08,False
370,2012-01-08T06:00:00Z,4434.291354,24.3,2012-01-08,False
371,2012-01-08T06:30:00Z,4451.733988,24.4,2012-01-08,False
372,2012-01-08T07:00:00Z,4459.624284,24.5,2012-01-08,False
373,2012-01-08T07:30:00Z,4405.61701,23.75,2012-01-08,False
374,2012-01-08T08:00:00Z,4301.143198,23.0,2012-01-08,False
375,2012-01-08T08:30:00Z,4235.987712,22.15,2012-01-08,False
376,2012-01-08T09:00:00Z,4207.732792,21.3,2012-01-08,False
377,2012-01-08T09:30:00Z,4226.646534,20.9,2012-01-08,False
378,2012-01-08T10:00:00Z,4244.1063619999995,20.5,2012-01-08,False
